CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000295,A,001+0.838,NOT IN CITY LIMITS,PARK,JUNE,2019,SAT,522731.02327,157610.73047,,,1.838
C000295,A,007+0.230,NOT IN CITY LIMITS,PARK,DECEMBER,2019,TUE,529838.90137,154210.70987,,,7.23
C000295,A,007+0.951,NOT IN CITY LIMITS,PARK,FEBRUARY,2020,SUN,530865.78564,154153.42381,,,7.951
C000295,A,007+0.330,NOT IN CITY LIMITS,PARK,OCTOBER,2021,THU,529928.72600,154130.53000,45.633180259276401,-110.398960901853,7.33
C000295,A,008+0.663,NOT IN CITY LIMITS,PARK,JANUARY,2021,THU,531606.14422,153362.96707,45.6264945722342,-110.377334572591,8.663
C000295,A,008+0.805,NOT IN CITY LIMITS,PARK,DECEMBER,2021,FRI,531725.35789,153170.70468,45.624776288372303,-110.37577789031801,8.805
C000295,A,003+0.754,NOT IN CITY LIMITS,PARK,SEPTEMBER,2022,THU,525526.00822,156485.33363,45.653954314047503,-110.455809933624,3.754
C000295,A,005+0.311,NOT IN CITY LIMITS,PARK,AUGUST,2022,MON,527434.27082,155029.98879,45.6410636750539,-110.43109932937401,5.311
C000295,A,000+0.565,NOT IN CITY LIMITS,PARK,FEBRUARY,2023,WED,521228.78026,158985.85851,45.6759722959657,-110.511369575922,0.565
C000295,A,005+0.649,NOT IN CITY LIMITS,PARK,AUGUST,2023,THU,527959.63463,154952.45130,45.6404218724145,-110.424347212763,5.649
