CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000042,A,071+0.464,NOT IN CITY LIMITS,VALLEY,NOVEMBER,2019,SUN,815790.38341,436585.89004,,,71.464
C000042,A,072+0.804,NOT IN CITY LIMITS,VALLEY,DECEMBER,2019,TUE,816108.03785,438623.37748,,,72.804
C000042,A,073+0.598,NOT IN CITY LIMITS,VALLEY,JUNE,2019,FRI,815372.29333,439605.09527,,,73.598
C000042,A,073+0.618,NOT IN CITY LIMITS,VALLEY,DECEMBER,2019,SUN,815351.07302,439629.06593,,,73.618
C000042,A,073+0.981,NOT IN CITY LIMITS,VALLEY,APRIL,2019,FRI,814928.90386,440032.04930,,,73.981
C000042,A,073+0.270,NOT IN CITY LIMITS,VALLEY,JULY,2019,TUE,815777.88187,439266.75886,48.1670094142749,-106.596973454644,73.27
C000042,A,058+0.922,NOT IN CITY LIMITS,VALLEY,FEBRUARY,2019,WED,825530.36079,421047.14068,,,58.922
C000042,A,046+0.364,NOT IN CITY LIMITS,MCCONE,OCTOBER,2019,FRI,841904.76951,417639.60993,,,46.364
C000042,A,073+0.258,NOT IN CITY LIMITS,VALLEY,MARCH,2019,WED,815793.12689,439255.59524,48.1670094142749,-106.596973454644,73.258
C000042,A,076+0.059,GLASGOW,VALLEY,FEBRUARY,2019,WED,812686.92444,442339.57948,,,76.059
C000042,A,076+0.032,GLASGOW,VALLEY,FEBRUARY,2019,MON,812673.92450,442297.86531,48.1953589316581,-106.637611364837,76.032
C000042,A,076+0.024,GLASGOW,VALLEY,OCTOBER,2020,WED,812675.49500,442292.23100,48.1953589316581,-106.637611364837,76.024
C000042,A,072+0.538,NOT IN CITY LIMITS,VALLEY,FEBRUARY,2020,SAT,816197.78490,438205.64067,,,72.538
C000042,A,072+0.476,NOT IN CITY LIMITS,VALLEY,AUGUST,2020,SUN,816158.14663,438112.79946,,,72.476
C000042,A,010+0.374,NOT IN CITY LIMITS,MCCONE,FEBRUARY,2020,MON,851016.47826,363682.42780,,,10.374
C000042,A,073+0.631,NOT IN CITY LIMITS,VALLEY,MARCH,2020,TUE,815332.69040,439639.96646,,,73.631
C000042,A,067+0.025,NOT IN CITY LIMITS,VALLEY,MARCH,2020,WED,816067.62716,429447.46227,,,67.025
C000042,A,073+0.392,NOT IN CITY LIMITS,VALLEY,JULY,2020,SUN,815618.38443,439382.56596,48.168194,-106.599388,73.392
C000042,A,066+0.095,NOT IN CITY LIMITS,VALLEY,AUGUST,2020,MON,816783.15610,428224.09565,,,66.095
C000042,A,061+0.972,NOT IN CITY LIMITS,VALLEY,JANUARY,2020,MON,821593.70238,423656.58072,,,61.972
C000042,A,010+0.271,NOT IN CITY LIMITS,MCCONE,JUNE,2020,SAT,850983.57444,363520.83813,,,10.271
C000042,A,060+0.257,NOT IN CITY LIMITS,VALLEY,OCTOBER,2020,TUE,823559.34292,421735.34012,,,60.257
C000042,A,074+0.119,NOT IN CITY LIMITS,VALLEY,OCTOBER,2020,TUE,814659.73846,440198.68024,48.175850154692903,-106.61186785914001,74.119
