CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C228244,A,000+0.073,HELENA,LEWIS AND CLARK,DECEMBER,2023,SUN,408130.92788,264692.37522,46.604367743337001,-112.006194919664,0.073
C228244,A,000+0.075,HELENA,LEWIS AND CLARK,AUGUST,2023,SUN,408138.27136,264694.61412,46.604390000000002,-112.0061,0.075
C228244,A,000+0.075,HELENA,LEWIS AND CLARK,DECEMBER,2023,SAT,408138.27136,264694.61412,46.604390000000002,-112.0061,0.075
C228244,A,000+0.103,HELENA,LEWIS AND CLARK,MARCH,2023,TUE,408147.38164,264739.89621,46.604799999999997,-112.006,0.103
C228244,A,000+0.113,HELENA,LEWIS AND CLARK,APRIL,2023,SAT,408147.98581,264758.77328,46.604970000000002,-112.006,0.113
